Supplier type;Supplier;Invoice type;Invoice number;Invoice owner;Amount
;Ultricies Ornare Industries;Small invoice;113013;Clio Butler;348000
;Erat Eget Ipsum Consulting;Small invoice;113014;Fiona Luna;2036000
;At Velit Ltd;Small invoice;113016;;2190000
;Augue Ac LLC;Small invoice;113017;Hunter Garcia;490000
;Magna Et Ipsum Ltd;Small invoice;113018;Hunter Garcia;3990000
;Ac Arcu Nunc Limited;Small invoice;113021;Hunter Garcia;4710000
;Ac Arcu Nunc Limited;Small invoice;113022;Cullen Combs;1600000
;Ac Arcu Nunc Limited;Small invoice;113023;Hunter Garcia;1390000
;Ridiculus Foundation;Small invoice;113024;Hunter Garcia;2350000
;Ac Arcu Nunc Limited;Small invoice;113025;;2420000
;Molestie Tortor Nibh PC;Small invoice;113027;Hunter Garcia;410000
;Dignissim Ltd;Small invoice;113028;Hunter Garcia;1673000
;Non Luctus Sit Corporation;Preferred supplier;113029;Dennis Robertson;690000
;Non Luctus Sit Corporation;Preferred supplier;113030;Dennis Robertson;7150000
;Donec Industries;Small invoice;113031;Dennis Robertson;1000000
;Metus Sit Amet Incorporated;Small invoice;113033;Dennis Robertson;611000
;Aliquet Phasellus Fermentum Inc.;Medium invoice;113034;Hunter Garcia;17674000
;Lacinia Mattis Foundation;Small invoice;113035;Hunter Garcia;3890000
;Non Luctus Sit Corporation;Preferred supplier;113036;Hunter Garcia;1050000
;Non Luctus Sit Corporation;Preferred supplier;113037;Hunter Garcia;510000
;Non Luctus Sit Corporation;Preferred supplier;113038;Hunter Garcia;1779000
;Adipiscing Ligula Foundation;Medium invoice;113118;Gary Le;12138000
;Pellentesque Ultricies Dignissim Industries;Small invoice;113119;Clio Butler;480000
;Neque Et Institute;Medium invoice;113121;Fiona Luna;14393000
;Nullam Lobortis Quam Ltd;Small invoice;113122;Fiona Luna;7163000
;Tempor Bibendum Limited;Employee declaration;119433;;500000
Office supplies;Vestibulum Ante Industries;Small invoice;129234;;11000
;Ac LLP;Small invoice;113123;Clio Butler;8130000
;Lorem PC;Medium invoice;113125;Fiona Luna;11602000
;Mollis Lectus Pede Ltd;Medium invoice;113126;Gary Le;15186000
;Tincidunt Adipiscing Limited;Small invoice;113127;Alan Boyer;3035000
;Ac Foundation;Small invoice;113128;Gary Le;5700000
;Ac Foundation;Small invoice;113129;Gary Le;1400000
;Lorem Luctus Limited;Medium invoice;113130;Gary Le;17195000
;Cursus In PC;Medium invoice;113131;Clio Butler;13608000
;Cursus In PC;High-level invoice;113132;;429545000
;Pellentesque Industries;Medium invoice;113133;Clio Butler;33167000
;Dictum Eleifend Nunc Institute;Small invoice;113134;Clio Butler;5147000
;Ultricies Ornare Industries;Small invoice;113135;Clio Butler;1392000
;Eu Euismod PC;Medium invoice;113136;Fiona Luna;11138000
;Eu Euismod PC;Small invoice;113137;Fiona Luna;2856000
;Eu Euismod PC;Small invoice;113138;Fiona Luna;2499000
;Eu Euismod PC;Small invoice;113139;Fiona Luna;6366000
;Eu Euismod PC;Medium invoice;113140;Fiona Luna;11781000
;Suspendisse Dui Institute;Small invoice;113142;Gary Le;1071000
;Suspendisse Dui Institute;Small invoice;113143;Gary Le;6225000
;Lacus Varius Industries;Small invoice;113144;Clio Butler;3808000
;Lacus Varius Industries;Small invoice;113145;Alan Boyer;5979000
;Lacus Varius Industries;Small invoice;113146;Alan Boyer;7348000
;Tristique Incorporated;Small invoice;113147;Alan Boyer;1071000
;Sed Sapien Nunc Ltd;Small invoice;113148;Gary Le;4620000
;Egestas Rhoncus Proin Company;Small invoice;113149;Fiona Luna;250000
;Ut Sagittis LLC;Small invoice;113151;Hunter Garcia;251000
;Sed Sapien Nunc Ltd;Small invoice;113152;Hunter Garcia;2000000
;Feugiat Tellus Foundation;Small invoice;113153;Hunter Garcia;2130000
;Velit Egestas Lacinia Company;Small invoice;113154;Hunter Garcia;7240000
;Imperdiet Dictum Company;Preferred supplier;113155;Hunter Garcia;16623000
;Eget Ipsum Donec Limited;Small invoice;113156;Hunter Garcia;1130000
;Felis Corporation;Small invoice;113223;Rebecca Love;21000
;Lacus Varius Industries;Small invoice;113225;Rebecca Love;1350000
;Etiam Vestibulum LLP;Small invoice;113226;Rebecca Love;1180000
;Eu Erat Semper Institute;Small invoice;113227;Rebecca Love;750000
;Leo Incorporated;Small invoice;113228;Cullen Combs;2500000
;Maecenas LLP;Small invoice;113229;Rebecca Love;550000
;Proin Corp.;Small invoice;113230;Rebecca Love;780000
;Ridiculus Foundation;Small invoice;113231;;4210000
;Ac Arcu Nunc Limited;Small invoice;113232;;2420000
;At Velit Ltd;Small invoice;113233;Lars Walker;2190000
;Ac Arcu Nunc Limited;Small invoice;113234;Lars Walker;2420000
;Posuere Vulputate LLP;Small invoice;113235;Fiona Luna;1904000
;Pellentesque A LLP;Small invoice;113236;Fiona Luna;952000
;Pellentesque A LLP;Small invoice;113237;Fiona Luna;156000
;Pellentesque A LLP;Medium invoice;113238;Fiona Luna;10965000
;Pellentesque A LLP;Medium invoice;113239;Fiona Luna;10263000
;Pellentesque A LLP;Medium invoice;113240;Fiona Luna;23443000
;Pellentesque A LLP;Medium invoice;113241;Fiona Luna;20527000
;Pellentesque A LLP;Small invoice;113242;Fiona Luna;6092000
;Pellentesque A LLP;Small invoice;113243;Fiona Luna;1428000
;Mollis Lectus Pede Ltd;Medium invoice;113245;Gary Le;13655000
;Augue Sed Molestie Incorporated;Small invoice;113246;Gary Le;6664000
;Erat Eget Ipsum Consulting;Small invoice;113247;Fiona Luna;2534000
;Sed Sapien Nunc Ltd;Small invoice;113248;Gary Le;1975000
;Consequat Enim Diam Incorporated;Medium invoice;113250;Fiona Luna;26084000
;Nibh Aliquam Ornare Associates;Medium invoice;113251;Alan Boyer;15108000
;Pellentesque A LLP;Small invoice;113252;Fiona Luna;3808000
;Maecenas LLP;Small invoice;113346;Rebecca Love;2370000
;Maecenas LLP;Small invoice;113347;Rebecca Love;3400000
;Maecenas LLP;Small invoice;113348;Medge Patel;850000
;Maecenas LLP;Small invoice;113349;Rebecca Love;5530000
;Aliquam Adipiscing Lobortis PC;Small invoice;113350;Rebecca Love;2842000
;Dolor Fusce Foundation;Small invoice;113351;Rebecca Love;2142000
;Dolor Fusce Foundation;Small invoice;113352;Rebecca Love;1785000
;Libero Integer In Corp.;Small invoice;113353;Rebecca Love;1030000
;Dolor Donec Associates;Small invoice;113354;Rebecca Love;2621000
;Dolor Donec Associates;Small invoice;113355;Rebecca Love;2092000
;Et Magna Praesent PC;Medium invoice;113356;Rebecca Love;27162000
;Et Magna Praesent PC;Small invoice;113357;Rebecca Love;304000
;Et Magna Praesent PC;Small invoice;113358;Rebecca Love;3690000
;Velit Egestas Lacinia Company;Small invoice;113359;Cullen Combs;1893000
;Libero Nec Industries;Small invoice;113360;Rebecca Love;9624000
;Libero Nec Industries;Small invoice;113361;Rebecca Love;2230000
;Augue Ac Foundation;Small invoice;113362;Cullen Combs;1651000
;Velit Industries;Medium invoice;113364;Tanner Wiggins;24713000
;A PC;Medium invoice;113454;Hunter Garcia;10199000
;Vivamus Sit Amet Inc.;Small invoice;113455;Gary Le;3916000
;Non Lobortis Quis Associates;Preferred supplier;113456;Gary Le;29381000
Technical equipment;Sapien Cras PC;Small invoice;113459;Clio Butler;1900000
Technical equipment;Sapien Cras PC;Small invoice;113460;Clio Butler;9500000
Technical equipment;Sapien Cras PC;Small invoice;113461;Clio Butler;141000
;Ultricies Ornare Industries;Small invoice;113462;Clio Butler;6960000
;Blandit Congue In Corporation;Small invoice;113463;Clio Butler;211000
;Nullam Feugiat Corporation;Medium invoice;113464;;30716000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;128504;Macy Hurst;94219000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;128505;Macy Hurst;1505000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;128506;Macy Hurst;7373000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;128507;Macy Hurst;54393000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;128508;Macy Hurst;9810000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;128509;Macy Hurst;4610000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;128510;Macy Hurst;1519000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;128511;Macy Hurst;25965000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;128512;Macy Hurst;1094000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;128513;Macy Hurst;9884000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;128514;Macy Hurst;14232000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;128516;Macy Hurst;5418000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;128517;Macy Hurst;14562000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;128518;Macy Hurst;1051000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;128519;Macy Hurst;3835000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;128520;Macy Hurst;1650000
Technical equipment;Ligula Ltd;Medium invoice;113466;Fiona Luna;15896000
Technical equipment;Ligula Ltd;Medium invoice;113467;Fiona Luna;27132000
;Et LLC;Medium invoice;113468;;22312000
;Duis PC;Medium invoice;113469;Clio Butler;19324000
;Et Industries;Medium invoice;113470;Fiona Luna;10107000
;Et Industries;Medium invoice;113471;Fiona Luna;18669000
;Cum Sociis Natoque Ltd;Small invoice;113472;Clio Butler;4460000
;Per Conubia Corp.;Small invoice;113473;Clio Butler;833000
;Turpis Foundation;Medium invoice;113474;Fiona Luna;16878000
;Ut Ltd;Small invoice;113479;Dennis Robertson;7550000
;Nulla At Institute;Preferred supplier;113482;Lars Walker;140000
;Nulla At Institute;Preferred supplier;113483;Lars Walker;22313000
;Nulla At Institute;Preferred supplier;113484;Lars Walker;3607000
;Nulla At Institute;Preferred supplier;113485;Lars Walker;20000
;Non Institute;Small invoice;113487;Lars Walker;3184000
;Non Institute;Small invoice;113488;Lars Walker;2982000
;Non Institute;Small invoice;113489;Lars Walker;5609000
;Nulla Vulputate Ltd;Small invoice;113575;Rebecca Love;1666000
;Nulla Vulputate Ltd;Small invoice;113576;Cullen Combs;4462000
;Suspendisse Dui Fusce Industries;Small invoice;113577;Cullen Combs;8900000
;Lacinia Incorporated;Small invoice;113578;Cullen Combs;2600000
;Metus Corporation;Small invoice;113579;Rebecca Love;710000
;Vehicula Limited;Small invoice;113580;Rebecca Love;8150000
;Integer Tincidunt Aliquam Foundation;Preferred supplier;113581;Lars Walker;260000
;Integer Tincidunt Aliquam Foundation;Preferred supplier;113582;Lars Walker;60000
;Integer Tincidunt Aliquam Foundation;Preferred supplier;113583;Lars Walker;32559000
;Elementum Sem Foundation;Small invoice;113585;Lars Walker;3000000
;Velit Dui Company;Small invoice;113586;Lars Walker;1960000
;Velit Dui Company;Small invoice;113587;Lars Walker;6098000
;Velit Dui Company;Small invoice;113588;Lars Walker;5460000
;Sagittis Felis LLP;Small invoice;113589;Hunter Garcia;1748000
;Non Leo Ltd;High-level invoice;113590;Hunter Garcia;106986000
;Non Leo Ltd;Medium invoice;113591;Hunter Garcia;62106000
;Vulputate Ullamcorper Institute;Small invoice;113592;Hunter Garcia;5630000
;Vulputate Ullamcorper Institute;Small invoice;113593;Hunter Garcia;1337000
;Vulputate Ullamcorper Institute;Small invoice;113594;Hunter Garcia;3520000
;Sagittis Felis LLP;Small invoice;113595;Hunter Garcia;710000
;Justo Proin PC;Medium invoice;113596;Hunter Garcia;10048000
;Metus In Lorem Incorporated;Small invoice;113597;Hunter Garcia;9430000
;Faucibus Id Libero Ltd;Small invoice;113598;Rebecca Love;7410000
;Faucibus Id Libero Ltd;Small invoice;113599;Rebecca Love;3120000
;Faucibus Id Libero Ltd;Small invoice;113600;Rebecca Love;2700000
;Faucibus Id Libero Ltd;Small invoice;113601;Cullen Combs;1560000
;Ipsum Institute;Small invoice;113602;Cullen Combs;830000
;Sit Amet Company;Small invoice;113604;Rebecca Love;9320000
;Nunc Id Enim Inc.;Small invoice;113605;Cullen Combs;250000
;Sapien Industries;Small invoice;113606;Rebecca Love;1710000
;Metus Corporation;Small invoice;113607;Cullen Combs;160000
;Vel PC;Partner;113608;Cullen Combs;560000
;Mollis Duis Consulting;Medium invoice;113609;Cullen Combs;17056000
;Maecenas LLP;Small invoice;113610;Cullen Combs;2700000
;Nibh Enim Foundation;Partner;113684;Rebecca Love;790000
;Nibh Enim Foundation;Partner;113685;Cullen Combs;30000
;Mauris Suspendisse Industries;Small invoice;113686;Rebecca Love;9750000
;A Ltd;High-level invoice;113687;Cullen Combs;412805000
;Nibh Lacinia Company;Small invoice;113688;Cullen Combs;2540000
Machinery;Proin LLC;Preferred supplier;113690;Lars Walker;12003000
Machinery;Proin LLC;Preferred supplier;113691;Lars Walker;29502000
Machinery;Proin LLC;Preferred supplier;113692;Lars Walker;2011000
Machinery;Proin LLC;Preferred supplier;113693;Lars Walker;19588000
Machinery;Proin LLC;Preferred supplier;113694;Lars Walker;32044000
Machinery;Proin LLC;Preferred supplier;113695;Lars Walker;25506000
;Mattis Cras Eget Associates;Medium invoice;113696;Lars Walker;42902000
;Mattis Cras Eget Associates;Small invoice;113697;Lars Walker;6089000
;Mattis Cras Eget Associates;Small invoice;113698;Lars Walker;6192000
;Nec Institute;Small invoice;113700;Tanner Wiggins;1130000
;Nec Institute;Small invoice;113701;Tanner Wiggins;5750000
;Tempus Scelerisque Institute;Small invoice;113703;Dennis Robertson;9990000
;Aliquet LLP;Small invoice;113704;Cullen Combs;450000
;Egestas Aliquam Fringilla Ltd;Small invoice;113705;Cullen Combs;122000
;Sed Leo Cras Associates;Small invoice;113706;Rebecca Love;440000
;In Associates;Medium invoice;113707;Rebecca Love;31416000
;In Associates;Medium invoice;113708;Rebecca Love;31416000
;In Associates;Medium invoice;113709;Rebecca Love;95795000
;Nibh Enim Foundation;Partner;113710;Medge Patel;2149000
;Vel Pede Limited;Small invoice;113711;Rebecca Love;470000
;Metus Aenean Incorporated;Small invoice;113712;Cullen Combs;2551000
;Ac Arcu Nunc Limited;Small invoice;113713;Hunter Garcia;3420000
;Semper Nam LLC;Small invoice;113714;Hunter Garcia;2970000
;Iaculis Aliquet Diam Corp.;Small invoice;113715;Hunter Garcia;2200000
;Penatibus Et Company;Small invoice;113716;Hunter Garcia;2430000
;In LLP;Small invoice;113717;Lars Walker;9180000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113720;Macy Hurst;9174000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113721;Macy Hurst;36444000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113722;Macy Hurst;15736000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113723;Macy Hurst;10067000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113724;Macy Hurst;2358000
;Morbi Neque Incorporated;Employee declaration;119481;;440000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113791;Macy Hurst;17966000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113792;Macy Hurst;1135000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113793;Macy Hurst;1542000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113794;Macy Hurst;3722000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113795;Macy Hurst;3772000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113796;Macy Hurst;8665000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113797;Macy Hurst;6840000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113798;Macy Hurst;8780000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113799;Macy Hurst;2885000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113800;Macy Hurst;8886000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113801;Macy Hurst;3819000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113802;Macy Hurst;6982000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113803;Macy Hurst;7927000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113804;Macy Hurst;10235000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113805;Macy Hurst;3251000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113806;Macy Hurst;8863000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113807;Macy Hurst;10128000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113808;Macy Hurst;5343000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113809;Macy Hurst;75465000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113810;Macy Hurst;11349000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113811;Macy Hurst;1338000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113812;Macy Hurst;1475000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113813;Macy Hurst;3575000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113814;Macy Hurst;5598000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113815;Macy Hurst;26585000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113816;Macy Hurst;2177000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113817;Macy Hurst;30481000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113818;Macy Hurst;1249000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113819;Macy Hurst;16426000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113820;Macy Hurst;2180000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113821;Macy Hurst;182000
;Nullam Feugiat PC;Employee declaration;125088;;790000
Machinery;Molestie Pharetra Nibh Ltd;Medium invoice;113822;Macy Hurst;31367000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113823;Macy Hurst;7190000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113892;Macy Hurst;6650000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113893;Macy Hurst;8090000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113894;Macy Hurst;2850000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113895;Macy Hurst;837000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113896;Macy Hurst;2573000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113897;Macy Hurst;2356000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113898;Macy Hurst;1511000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113899;Macy Hurst;2328000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113900;Macy Hurst;3478000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113901;Macy Hurst;2156000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113902;Macy Hurst;3323000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113903;Macy Hurst;824000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113904;Macy Hurst;2766000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113906;Macy Hurst;2207000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113907;Macy Hurst;3284000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113908;Macy Hurst;2850000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113909;Macy Hurst;2746000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113910;Macy Hurst;1068000
Machinery;Molestie Pharetra Nibh Ltd;Small invoice;113911;Macy Hurst;1719000
